,WELLNUM,DEPTH,GR,NEU,DEN,RMED,RDEP,DTC,PEF,DTS,PHIF,SW,VSH,IF_anomaly_scores,IF_anomaly,SVM_anomaly_scores,SVM_anomaly,LOF_anomaly_scores,LOF_anomaly
17596,5,11740.81,94.8251,0.2666,2.4989,1.627,1.5786,87.3929,6.9685,158.2726,0.097,1.0,0.777,0.037072349255395765,1,0.007106651522690299,1,0.28563080542041663,1
17597,5,11741.14,94.1242,0.2675,2.5019,1.6586,1.5865999999999998,86.5705,6.9191,156.1385,0.095,1.0,0.771,0.042219365024136035,1,0.014124098956699527,1,0.28902170026060237,1
17598,5,11741.47,94.6781,0.2648,2.5026,1.6817999999999997,1.5875999999999997,85.8763,6.8803,154.1305,0.095,1.0,0.776,0.045490552316038935,1,0.011374514078852371,1,0.2765582603761245,1
17599,5,11741.8,92.2533,0.2583,2.5044,1.7463,1.5989,85.3681,6.8576,152.2943,0.094,1.0,0.754,0.06566206593224794,1,0.030187642245209645,1,0.22453442093008102,1
17600,5,11742.13,92.2058,0.2491,2.5093,1.8147,1.6330999999999998,85.2325,6.8489,150.5429,0.091,1.0,0.754,0.07538571859894289,1,0.031218137070823104,1,0.2684117118396816,1
17601,5,11742.45,91.8971,0.2394,2.5181,1.8554999999999995,1.6400999999999997,85.6627,6.8632,148.8996,0.086,1.0,0.751,0.07295695971167904,1,0.032925644079909944,1,0.22584810592590165,1
17602,5,11742.78,89.8927,0.2314,2.5299,1.7969,1.6125,85.6379,6.9062,147.3604,0.078,1.0,0.734,0.07445385906940777,1,0.04602067687721956,1,0.31798807585739197,1
17603,5,11743.11,87.713,0.2269,2.5416,1.7410999999999999,1.5812999999999997,85.5731,6.9608,145.905,0.071,1.0,0.714,0.0740656124294945,1,0.059435177018826835,1,0.24687813658904556,1
17604,5,11743.44,88.468,0.2262,2.5498,1.6984999999999997,1.5693999999999997,85.5745,7.0069,144.5822,0.066,1.0,0.721,0.07143888907688234,1,0.05447970251100287,1,0.2925780447332631,1
17605,5,11743.77,89.912,0.2272,2.5525,1.6705999999999999,1.5548,85.3993,7.0306,143.463,0.065,1.0,0.734,0.07444463232573184,1,0.04532960248468498,1,0.25701962512453647,1
17606,5,11744.09,96.6041,0.2275,2.5503,1.5947,1.5299,85.3116,7.0392,142.4936,0.066,1.0,0.793,0.05392198562003497,1,-0.0032650118193942035,-1,0.23730865330319761,1
17607,5,11744.42,100.576,0.2277,2.5457,1.4952999999999999,1.4872999999999998,85.5402,7.0432,141.7781,0.069,1.0,0.828,0.039319035936202396,1,-0.0372240198032614,-1,0.14474299633120657,1
17608,5,11744.75,99.4423,0.2312,2.5413,1.4875,1.4763999999999997,85.8473,7.0438,141.2128,0.072,1.0,0.818,0.04605739797809644,1,-0.028084252624921646,-1,0.23961288090116595,1
17609,5,11745.08,98.1007,0.2323,2.5382,1.4766999999999997,1.4653999999999998,86.224,7.0412,140.6847,0.073,1.0,0.806,0.048293194615191215,1,-0.01765414487920225,-1,0.24460308896090055,1
17610,5,11745.41,98.602,0.2331,2.5362,1.4659999999999997,1.4533,86.7441,7.0228,140.1264,0.075,1.0,0.811,0.04675017010116467,1,-0.022803469996915737,-1,0.2804845640985256,1
17611,5,11745.74,99.7835,0.2309,2.5349,1.4199999999999997,1.4417,87.183,6.9957,139.3209,0.075,1.0,0.821,0.03745519305100453,1,-0.033849758934820784,-1,0.24335203373394032,1
17612,5,11746.06,100.271,0.2341,2.535,1.3894999999999997,1.4238999999999997,87.5447,6.9699,138.3537,0.075,1.0,0.825,0.030395458054323587,1,-0.03895580623532169,-1,0.2612781619704163,1
17613,5,11746.39,99.1353,0.2402,2.5373,1.4133,1.4333,87.7176,6.9582,137.1187,0.074,1.0,0.815,0.0302142312018151,1,-0.029472514242684156,-1,0.2993554115157402,1
17614,5,11746.72,99.6043,0.247,2.5416,1.3301,1.3976,87.8251,6.9642,135.913,0.071,1.0,0.82,0.030389626969068773,1,-0.03423536692878315,-1,0.3047206782093046,1
17615,5,11747.05,100.747,0.2523,2.5449,1.2459,1.3568,87.8852,6.9776,134.804,0.069,1.0,0.83,0.022314582104533853,1,-0.0448015813958591,-1,0.26155969306403826,1
17616,5,11747.38,98.7845,0.2547,2.5435,1.2667,1.359,87.8574,6.986,134.1867,0.07,1.0,0.812,0.028456451111738446,1,-0.02789577763201123,-1,0.28536865851129334,1
17617,5,11747.7,98.6996,0.2545,2.5376,1.3985999999999998,1.4051999999999998,87.6864,6.9851,134.1231,0.074,1.0,0.812,0.03002111667601398,1,-0.025947678356828874,-1,0.2845533153842654,1
17618,5,11748.03,98.1306,0.2521,2.5305,1.5286999999999997,1.4459,87.398,6.9753,134.4688,0.078,1.0,0.807,0.04026578989229701,1,-0.019807087246363153,-1,0.29685824525728544,1
17619,5,11748.36,97.6174,0.2486,2.5258,1.6977999999999998,1.5074999999999998,86.8304,6.9583,135.4664,0.081,1.0,0.802,0.04299073494102418,1,-0.013389728561037373,-1,0.2875645371914197,1
17620,5,11748.69,96.8919,0.2482,2.526,1.6779999999999997,1.4972999999999999,86.7383,6.939,136.5529,0.081,1.0,0.795,0.049619574077402195,1,-0.0075331508626277355,-1,0.29678742035145567,1
17621,5,11749.02,96.4735,0.2425,2.5298,1.6896999999999998,1.4981999999999998,86.9768,6.918,137.6856,0.078,1.0,0.792,0.04724745835590638,1,-0.004594372842348093,-1,0.28637552322361937,1
17622,5,11749.34,96.4514,0.2422,2.5349,1.6458999999999997,1.4878999999999998,86.741,6.8779,138.4,0.075,1.0,0.792,0.050526650730346734,1,-0.004234007874629242,-1,0.2921547073876305,1
17623,5,11749.67,95.5281,0.2388,2.539,1.5747999999999998,1.4660999999999997,86.5233,6.8142,138.7366,0.073,1.0,0.783,0.06304777826512498,1,0.00289728802317768,1,0.3018174663675419,1
17624,5,11750.0,96.0269,0.2369,2.5418,1.5119,1.446,86.3222,6.7439,138.7285,0.071,1.0,0.788,0.06394081951565422,1,-0.0009698419654569079,-1,0.303552141151056,1
17625,5,11750.33,95.4424,0.2393,2.5435,1.3445,1.4012999999999998,85.9038,6.7012,138.1269,0.07,1.0,0.783,0.059320448088094224,1,0.003193160432942932,1,0.28880248787022045,1
17626,5,11750.66,94.9119,0.247,2.5429,1.1846999999999999,1.3544,85.8622,6.7033,137.4078,0.071,1.0,0.778,0.05924105602197299,1,0.006236432941250314,1,0.2911905205405916,1
17627,5,11750.98,95.0582,0.2565,2.5376,1.3128999999999997,1.4051999999999998,86.2338,6.7369,136.5594,0.074,1.0,0.779,0.0547386502189382,1,0.00535969411350834,1,0.2938435683851137,1
17628,5,11751.31,93.4354,0.2629,2.5275,1.4795,1.4644999999999997,86.4959,6.7855,135.8073,0.08,1.0,0.765,0.05097751051648264,1,0.018010177917631154,1,0.2634941640875803,1
17629,5,11751.64,92.6928,0.2614,2.5161,1.5177999999999998,1.4745999999999997,86.5551,6.8393,135.1658,0.087,1.0,0.758,0.05806428886397397,1,0.023443840172603814,1,0.27505916454312684,1
17630,5,11751.97,91.3142,0.2594,2.5083,1.4983,1.4723,86.3512,6.8893,134.6662,0.091,1.0,0.746,0.06783218761638626,1,0.033248556186663336,1,0.2994510811123311,1
17631,5,11752.3,89.934,0.256,2.507,1.5019,1.4733999999999998,85.3013,6.9329,134.3461,0.092,1.0,0.734,0.08133130471445982,1,0.04420873720812324,1,0.23537733937784688,1
17632,5,11752.63,85.585,0.2515,2.5122,1.5589,1.5061,84.0237,6.9827,134.0883,0.089,1.0,0.695,0.07874990798293247,1,0.07292693604483702,1,0.27082249913862055,1
17633,5,11752.95,77.7471,0.2437,2.5221,1.7812999999999999,1.5803,82.5208,7.0593,133.901,0.083,1.0,0.626,0.07884749750129061,1,0.11417732247343793,1,0.23642037821458173,1
17634,5,11753.28,70.4156,0.2315,2.5344,1.9086,1.6372999999999998,80.3888,7.1783,133.8273,0.076,1.0,0.561,0.09012425938933727,1,0.14102693964241553,1,0.17509568850531032,1
17635,5,11753.61,66.3197,0.2141,2.5473,2.1634,1.7038,78.5239,7.3489,133.8549,0.068,1.0,0.525,0.08955021800778712,1,0.15211865111996303,1,0.08929438073550378,1
17636,5,11753.94,66.8967,0.1962,2.5625,2.2205999999999997,1.7127,77.406,7.5654,134.0482,0.059,1.0,0.53,0.08064536064894834,1,0.15135498738288788,1,-0.10347293899428656,-1
17637,5,11754.26,75.0809,0.1912,2.5849,2.1818,1.7,77.3119,7.795,134.5517,0.045,1.0,0.603,0.05905699442323509,1,0.1288433258647501,1,0.12840302937143733,1
17638,5,11754.59,88.6766,0.1903,2.6183,2.0457999999999994,1.6596,77.7801,7.9664,135.2341,0.025,1.0,0.723,0.03499560993183615,1,0.06117667844625885,1,-0.0533104692927997,-1
17639,5,11754.92,98.132,0.1994,2.6554,1.6485999999999998,1.5411999999999997,79.0528,8.0204,136.1817,0.003,1.0,0.807,0.00623745232049655,1,-0.010072615559465703,-1,-0.08541181761442962,-1
17640,5,11756.23,101.861,0.2802,2.6437,1.6086,1.5521999999999998,84.799,7.7292,139.8308,0.01,1.0,0.84,-0.0062523443351467645,-1,-0.04704752357986308,-1,-0.007196752755624702,-1
17641,5,11756.56,96.9464,0.2886,2.6138,1.6105,1.5435999999999999,85.8496,7.6473,139.7932,0.028,1.0,0.796,0.007841558096649548,1,-0.007117084841524957,-1,0.23882688877769365,1
17642,5,11756.89,95.0452,0.282,2.5909,1.5923999999999998,1.5305,86.5895,7.5083,138.6888,0.042,1.0,0.779,0.012307908619645369,1,0.006303244955915943,1,0.2987327131981602,1
17643,5,11757.22,94.5814,0.2767,2.5759,1.5647,1.5198999999999998,86.8126,7.3244,136.6911,0.051,1.0,0.775,0.01998978623621278,1,0.009315698821637852,1,0.2654240488754025,1
17644,5,11757.55,92.9509,0.2695,2.5658,1.4742999999999997,1.4791999999999998,86.7498,7.1408,134.1076,0.057,1.0,0.761,0.02910434743160184,1,0.020836231100702207,1,0.26589262037590444,1
17645,5,11757.87,91.7543,0.2635,2.5566,1.3330999999999997,1.4149999999999998,86.5345,7.0085,130.7093,0.062,1.0,0.75,0.04101382152110333,1,0.02872438714200598,1,0.2711918154305386,1
17646,5,11758.2,91.6227,0.2638,2.5477,1.1062,1.3315,86.1189,6.9666,127.2384,0.068,1.0,0.749,0.040609359612065576,1,0.02884447613746488,1,0.16305743010917495,1
17647,5,11758.53,88.9258,0.2683,2.542,1.1836999999999998,1.3648,85.5982,7.0773,123.7931,0.071,1.0,0.725,0.04608290853861047,1,0.04799998700411834,1,0.24925523077861933,1
17648,5,11758.86,88.8384,0.2693,2.5449,1.4219999999999997,1.4616,85.2676,7.3925,121.0586,0.069,1.0,0.724,0.048769121113777514,1,0.05052270119313107,1,0.24991539257371786,1
17649,5,11759.19,95.7879,0.2681,2.5622,1.8097999999999999,1.5584,84.9495,7.8647,119.3221,0.059,1.0,0.786,0.019242796831358266,1,0.004400892479111462,1,0.1177691285655118,1
17650,5,11759.51,99.427,0.2628,2.5954,1.8056999999999999,1.5592,84.6455,8.2945,118.4602,0.039,1.0,0.818,0.003589865161410355,1,-0.024949393316660462,-1,0.1520465064976635,1
17651,5,11759.84,105.208,0.2632,2.6376,1.5702999999999998,1.4683999999999997,84.4358,8.4346,120.1031,0.014,1.0,0.869,-0.014992646136842702,-1,-0.07862268622750435,-1,-0.6326647298816193,-1
17652,5,11760.83,119.737,0.2803,2.6557,1.5614,1.4393,84.5964,7.2786,134.6423,0.003,1.0,0.998,-0.030056894958636282,-1,-0.23927653040652785,-1,-2.6348210871466504,-1
17653,5,11761.16,124.709,0.2808,2.6045,1.5784,1.4207,84.7973,6.8851,141.4894,0.033,1.0,1.0,-0.01620916408122841,-1,-0.3042367990725552,-1,-1.9749887852273236,-1
17654,5,11761.48,126.912,0.2788,2.5523,1.5630999999999997,1.3977999999999997,85.2779,6.6311,148.4395,0.065,1.0,1.0,-0.0037384385311322044,-1,-0.33535201739834974,-1,-2.0831465327152,-1
17655,5,11761.81,120.526,0.276,2.5165,1.5056,1.3691999999999998,85.4804,6.4986,153.8315,0.086,1.0,1.0,0.0004826512459245036,1,-0.2506548680630658,-1,-2.7130237842430738,-1
17656,5,11762.14,111.912,0.2729,2.4983,1.3725,1.3117,85.8939,6.4662,158.2158,0.097,1.0,0.928,0.012068912794152065,1,-0.15016056259617017,-1,-2.3302361595119807,-1
17657,5,11762.47,99.8505,0.2699,2.4915,1.2057,1.2293999999999998,86.6137,6.5148,161.3442,0.101,1.0,0.822,0.021280430340201495,1,-0.03491850045236333,-1,0.1945902307844085,1
17658,5,11762.79,92.0112,0.2686,2.4893,1.0694999999999997,1.1720999999999997,87.0912,6.6276,163.0322,0.103,1.0,0.752,0.03919508934685767,1,0.02391004645949124,1,0.20383400283598174,1
17659,5,11763.12,87.7246,0.2698,2.4885,1.0366999999999997,1.1555,87.5308,6.8036,164.2556,0.103,1.0,0.714,0.04465237494186575,1,0.05066427088775072,1,-0.2267542422070774,-1
17660,5,11763.45,81.1769,0.2759,2.4878,1.0641,1.1539999999999997,87.952,7.0133,164.9741,0.104,1.0,0.656,0.0452564731300894,1,0.08534960012946158,1,-0.058184312339412125,-1
17661,5,11763.78,77.4143,0.2765,2.4863,1.0874,1.1489999999999998,87.9011,7.2142,165.3083,0.105,1.0,0.623,0.042325671210542315,1,0.10193796880912487,1,0.01955946071833714,1
17662,5,11764.11,74.0518,0.278,2.4837,1.0791,1.1258999999999997,87.6896,7.3778,165.3907,0.106,1.0,0.593,0.0433843089316957,1,0.11446088705849888,1,0.1866692140655839,1
17663,5,11764.44,71.8295,0.276,2.482,1.0367999999999997,1.0738,87.3169,7.4926,165.0936,0.107,1.0,0.574,0.03907689036542783,1,0.12161428117315154,1,0.2464372508396082,1
17664,5,11764.76,70.8218,0.2698,2.4824,0.9375000000000001,1.0336999999999998,86.881,7.5424,164.0358,0.107,1.0,0.565,0.03803962015419515,1,0.12451384919108932,1,0.24822466350675398,1
17665,5,11765.09,70.6506,0.2579,2.4838,0.8657000000000002,0.9752,86.6659,7.4734,162.4404,0.106,1.0,0.563,0.057729882993238724,1,0.12482757627776664,1,0.2754988425302589,1
17666,5,11765.42,70.9986,0.248,2.4835,0.8549,0.9586000000000001,87.0562,7.2717,159.9376,0.106,1.0,0.566,0.06947813321617324,1,0.1231895312191682,1,0.23561699781705303,1
17667,5,11765.75,73.0553,0.2372,2.4777,0.9253,0.9813000000000001,87.2432,6.9941,156.4525,0.11,1.0,0.585,0.08090201956651044,1,0.11749154926224037,1,0.259540764472449,1
17668,5,11766.08,70.7418,0.231,2.4647,1.0125,1.0029999999999997,87.3419,6.7412,152.466,0.118,1.0,0.564,0.08260392764296992,1,0.1246799527289113,1,0.20514791984780945,1
17669,5,11766.4,70.0401,0.2303,2.4477,1.0439,1.0120999999999998,87.3655,6.6208,147.8719,0.128,1.0,0.558,0.08190441082663397,1,0.12671368410883588,1,0.20556952654403093,1
17670,5,11766.73,69.7844,0.2327,2.4341,1.0697999999999999,1.0216999999999998,87.1935,6.67,143.344,0.136,1.0,0.556,0.07845985962624158,1,0.12783860505260236,1,0.21489191991378798,1
17671,5,11767.06,66.0978,0.2355,2.4296,1.0278,1.0116999999999998,87.0084,6.8412,139.0529,0.139,1.0,0.523,0.07693647454195157,1,0.1355053260800787,1,0.2284163298394375,1
17672,5,11767.39,62.8323,0.2369,2.4361,0.8558,0.9604000000000001,87.1207,7.0591,135.697,0.135,1.0,0.494,0.06876661504164189,1,0.13851230212799237,1,0.26746211884264537,1
17673,5,11767.72,62.7001,0.2341,2.4529,0.8025,0.9503000000000001,87.2725,7.2461,133.5223,0.125,1.0,0.493,0.06460388700275133,1,0.13789693956982774,1,0.25662882622399397,1
17674,5,11768.04,62.3278,0.2299,2.4748,0.8213,0.9655000000000002,87.362,7.3261,132.204,0.112,1.0,0.49,0.07067678686004147,1,0.1381892724731415,1,0.2487032123506363,1
17675,5,11768.37,58.9723,0.2229,2.492,0.7690000000000001,0.9361000000000002,86.9291,7.2723,132.456,0.101,1.0,0.46,0.08397305111262476,1,0.14070231661935395,1,0.27086397627009484,1
17676,5,11768.7,56.8166,0.2174,2.4975,0.8214000000000001,0.9358000000000002,86.4034,7.1362,133.4315,0.098,1.0,0.441,0.09431985971819928,1,0.14216404052820053,1,0.25400930542173783,1
17677,5,11769.03,54.1973,0.2113,2.494,0.9778,0.9553,85.8097,7.0193,134.896,0.1,1.0,0.418,0.10244472014248845,1,0.14308995471537855,1,0.2791669220260897,1
17678,5,11769.36,48.5464,0.2052,2.4939,0.9474,0.947,85.121,7.0059,136.6591,0.1,1.0,0.368,0.11507555403420322,1,0.13680236825507563,1,0.23929383965006967,1
17679,5,11769.68,43.7818,0.2034,2.5068,0.8763000000000001,0.9232000000000002,84.3955,7.1003,138.2352,0.092,1.0,0.326,0.10703305259710078,1,0.1262268584667936,1,0.12281257211467955,1
17680,5,11770.01,42.2274,0.2043,2.5278,0.8283000000000001,0.9002,83.6714,7.2519,139.6432,0.08,1.0,0.312,0.09985330041168133,1,0.122118223149414,1,0.23558193549521245,1
17681,5,11770.34,40.904,0.2092,2.5448,0.8230000000000002,0.8928000000000001,83.6479,7.429,140.483,0.069,1.0,0.3,0.09321954304361263,1,0.11766742479517234,1,0.2305984564454151,1
17682,5,11770.67,40.6966,0.2161,2.5523,0.8947000000000002,0.9078000000000002,83.5338,7.6187,141.0429,0.065,1.0,0.298,0.08496102906234626,1,0.11743144611182288,1,0.22667536516697773,1
17683,5,11771.0,39.4766,0.2226,2.5551,0.9828000000000002,0.9274000000000001,83.3333,7.7838,141.3418,0.063,1.0,0.287,0.07368125854121477,1,0.11378094538281402,1,0.249804432403254,1
17684,5,11771.33,41.7706,0.2224,2.5598,1.0564,0.9326000000000001,83.0691,7.8723,141.2635,0.06,1.0,0.308,0.07366001275229478,1,0.12237064896794436,1,0.2889895624084804,1
17685,5,11771.65,41.9845,0.22,2.5663,1.0407,0.9202000000000001,82.5251,7.8886,141.0889,0.056,1.0,0.31,0.07508327217291033,1,0.12348785750975821,1,0.2876806142903774,1
17686,5,11771.98,39.659,0.2177,2.57,0.9927,0.9143000000000001,81.6661,7.9043,140.8053,0.054,1.0,0.289,0.06781450963580749,1,0.11603517281582754,1,0.27757540926813595,1
17687,5,11772.31,38.3577,0.2202,2.5699,0.9326000000000001,0.9077000000000001,81.0582,7.9494,140.462,0.054,1.0,0.278,0.07011078745266425,1,0.1111804914798995,1,0.2672529955624543,1
17688,5,11772.64,38.8023,0.2245,2.567,0.8677000000000001,0.8932000000000001,80.5467,7.9645,140.0883,0.056,1.0,0.281,0.06920172329531032,1,0.11279627850740326,1,0.25005856370427715,1
17689,5,11772.97,39.0667,0.2243,2.5607,0.7515000000000001,0.8501,80.1477,7.8586,139.6776,0.06,1.0,0.284,0.07341905143277211,1,0.11329515013846958,1,0.22740513446716348,1
17690,5,11773.29,38.3337,0.2214,2.5477,0.7631000000000001,0.8669000000000001,80.848,7.6231,139.455,0.068,1.0,0.277,0.08727707583292654,1,0.11035930524849391,1,0.27948677176122305,1
17691,5,11773.62,39.3671,0.2177,2.5268,0.7851000000000001,0.8832,81.4773,7.3669,139.2587,0.08,1.0,0.286,0.08848205166318357,1,0.11419087307501741,1,0.277424804031414,1
17692,5,11773.95,38.2671,0.2142,2.5017,0.7868000000000002,0.8863,81.7734,7.2096,139.0695,0.095,1.0,0.277,0.09566904136703708,1,0.10987327936823021,1,0.2791294863881508,1
17693,5,11774.28,38.0192,0.2103,2.4797,0.7906000000000002,0.8943,81.8077,7.1818,139.0634,0.109,1.0,0.275,0.10283766499657726,1,0.10892749432355231,1,0.2658974804970162,1
17694,5,11774.61,37.8637,0.2037,2.4669,0.7884,0.9044,81.5796,7.2121,138.9859,0.116,1.0,0.273,0.10312032631138279,1,0.10849340649315309,1,0.25852375592936805,1
17695,5,11774.93,36.8595,0.2005,2.464,0.7916000000000001,0.9098,80.9025,7.2224,138.6892,0.118,1.0,0.264,0.10532334682900485,1,0.10489520024941612,1,0.2152410632649835,1
17696,5,11775.26,38.6438,0.1947,2.467,0.7947000000000001,0.9153000000000001,80.574,7.2174,139.8906,0.116,1.0,0.28,0.10898042723785722,1,0.11233243840638352,1,0.28829757538060785,1
17697,5,11775.59,39.72,0.1859,2.4722,0.8524,0.9491000000000003,80.5985,7.2319,141.1034,0.113,1.0,0.29,0.11095904838881854,1,0.11676990275554999,1,0.24639747967405112,1
17698,5,11775.92,39.3919,0.1784,2.4794,1.0063999999999997,1.0357999999999998,81.3187,7.2892,141.3525,0.109,1.0,0.287,0.1054787036583964,1,0.11618899818859063,1,0.2763680110685305,1
17699,5,11776.25,38.0748,0.1719,2.4913,1.1991,1.1095,82.1461,7.4079,141.3209,0.102,1.0,0.275,0.09711297653612772,1,0.1117022209773495,1,0.26365284205871653,1
17700,5,11776.58,36.7847,0.1716,2.5111,1.4457,1.1819999999999997,83.0976,7.6038,141.0838,0.09,1.0,0.264,0.09478209678473387,1,0.10694477149002068,1,-0.03130918915380376,-1
17701,5,11776.9,37.7784,0.1739,2.5379,1.7131999999999998,1.262,84.3493,7.8775,140.4641,0.074,1.0,0.272,0.08058032750950883,1,0.11104493580228336,1,-0.17501734037799732,-1
17702,5,11777.23,38.7342,0.186,2.5664,1.6125,1.2501999999999998,83.7535,8.2,140.2309,0.056,1.0,0.281,0.07751888678752394,1,0.1147141569165342,1,0.14213831369220697,1
17703,5,11777.56,39.9736,0.206,2.5905,1.4435999999999998,1.2113,82.361,8.5353,139.9254,0.042,1.0,0.292,0.06692721774862015,1,0.11948117290194205,1,0.2847977967779183,1
17704,5,11777.89,41.8387,0.2264,2.6089,1.3021999999999998,1.1681,80.8669,8.8474,138.5396,0.031,1.0,0.308,0.05493796523276545,1,0.1257968619498797,1,0.27160652093057913,1
17705,5,11778.21,44.4776,0.245,2.6262,1.3581,1.1813999999999998,79.8551,9.0847,136.377,0.02,1.0,0.332,0.048803445733037965,1,0.13423743451323844,1,-0.12150252235657644,-1
17706,5,11778.54,48.525,0.2592,2.6462,1.4207,1.1993,79.0578,9.2169,133.8837,0.008,1.0,0.368,0.03588608835154766,1,0.14395582030806509,1,0.018045222714802467,1
17707,5,11791.01,64.7937,0.2948,2.6583,4.7354,3.3746999999999994,76.6202,8.2738,125.3158,0.001,1.0,0.511,-0.02899335131171965,-1,0.17183563744151797,1,-0.20934246484585906,-1
17708,5,11791.34,65.4607,0.2897,2.6548,5.481200000000001,3.7028999999999996,75.8097,8.1985,124.9243,0.003,1.0,0.517,-0.03103785902556422,-1,0.17516522865003026,1,-0.29822809755662627,-1
17709,5,11791.67,66.5787,0.2803,2.6473,5.6219,3.9871,75.2216,8.084,124.9036,0.008,1.0,0.527,-0.024790132428358813,-1,0.17445397480958036,1,-0.21957181323406538,-1
17710,5,11792.0,69.0625,0.2689,2.6298,6.319899999999999,4.472999999999999,74.8485,8.0001,125.2436,0.018,1.0,0.549,-0.02665822720388933,-1,0.17365525209606858,1,-0.22133653826949184,-1
17711,5,11792.32,66.8275,0.2627,2.6059,7.158900000000001,5.0619,74.8504,7.9693,126.2676,0.033,1.0,0.529,-0.020429659016914514,-1,0.18348962624747855,1,-0.4581120452520566,-1
17712,5,11792.65,64.4891,0.2551,2.5836,7.5041,5.4844,74.9513,7.9497,126.8796,0.046,1.0,0.509,-0.01833913838547252,-1,0.18975942305121407,1,-0.5166901216350881,-1
17713,5,11792.98,61.3788,0.2449,2.5668,7.5029,5.9129,75.1611,7.8913,126.9922,0.056,0.95,0.481,-0.010903935938236575,-1,0.19404101855741374,1,-0.6401669729853394,-1
17714,5,11793.31,56.0428,0.2297,2.5528,7.282400000000001,6.0097,75.7028,7.8101,128.0095,0.056,0.858,0.343,0.011707402207740858,1,0.1946550149508539,1,-0.40792803774653863,-1
17715,5,11793.63,47.9103,0.2116,2.5379,9.193800000000001,7.134899999999999,76.45,7.7336,128.5761,0.064,0.683,0.286,0.021074991874687365,1,0.1958924103366826,1,-0.1273183558580897,-1
17716,5,11793.96,38.7722,0.1944,2.5215,13.704500000000003,9.0096,77.4577,7.6531,128.4064,0.073,0.51,0.222,0.008106484848821371,1,0.18907541254498028,1,-0.11278252500716168,-1
17717,5,11794.29,30.6631,0.1816,2.5038,15.153100000000002,9.778300000000003,78.7105,7.5567,129.5798,0.083,0.435,0.166,0.0048332216834401365,1,0.1567755547825982,1,-0.6687551490731385,-1
17718,5,11794.62,26.2211,0.1749,2.4834,13.7412,9.568,80.0135,7.4478,129.9154,0.095,0.406,0.134,0.017192353819520445,1,0.12547252236834083,1,-0.16943849443765147,-1
17719,5,11794.95,24.662,0.1728,2.4596,11.758999999999999,9.0751,81.3508,7.3235,128.4806,0.109,0.389,0.123,0.029680395798987902,1,0.10710359981283091,1,0.1485736502228947,1
17720,5,11795.28,23.5467,0.1729,2.4355,11.463599999999998,8.6601,82.0427,7.1378,126.4691,0.152,0.304,0.116,0.040547073822977564,1,0.09745954697223169,1,0.2797029210108377,1
17721,5,11795.6,22.8819,0.1734,2.4155,12.981400000000004,9.235900000000003,82.6996,6.8698,125.2866,0.159,0.279,0.111,0.0301696934766707,1,0.09848250372328948,1,0.20816874499305782,1
17722,5,11795.93,22.3981,0.1736,2.4002,20.960399999999996,11.688300000000002,83.5448,6.5376,126.1476,0.165,0.223,0.108,0.019055708013359762,1,0.11742029303843537,1,-0.014870705733183831,-1
17723,5,11796.26,21.3344,0.1738,2.3867,28.005900000000004,12.522800000000004,84.1986,6.2108,127.4085,0.169,0.194,0.1,0.012328106652460147,1,0.11724667291866808,1,0.037533576886879194,1
17724,5,11796.59,21.8824,0.1737,2.3659,19.06589999999999,11.706599999999996,84.7877,5.933,129.5244,0.176,0.22,0.104,0.025184002611641165,1,0.10853898554069019,1,0.04448231100730271,1
17725,5,11796.92,21.6093,0.1748,2.3332,17.5082,11.3475,85.337,5.7282,133.6979,0.188,0.217,0.102,0.03426465988285704,1,0.10187818549047734,1,0.09070343048607432,1
17726,5,11797.24,21.9174,0.1695,2.2978,18.560300000000005,11.650700000000002,85.6072,5.6065,136.7329,0.198,0.204,0.104,0.0392873367533742,1,0.10646509374669222,1,0.04102365681348075,1
17727,5,11797.57,21.0815,0.1605,2.2713,16.8804,11.329200000000002,85.8123,5.5496,139.2497,0.203,0.207,0.098,0.034245649701727054,1,0.09565582996299327,1,0.14151091909420876,1
17728,5,11797.9,18.9339,0.1492,2.2585,16.770300000000002,11.282300000000001,86.1254,5.5345,141.3237,0.203,0.208,0.083,0.03467787444548226,1,0.07843573624006694,1,0.2572774792087269,1
17729,5,11798.23,17.7194,0.1383,2.263,18.1804,11.670799999999998,86.5374,5.5536,140.6128,0.197,0.205,0.075,0.0259801277196674,1,0.0718573455716296,1,0.272372410939443,1
17730,5,11798.56,18.8559,0.1306,2.2841,18.107899999999997,11.7411,86.8873,5.6081,138.6052,0.186,0.215,0.083,0.024796085539158352,1,0.08012688275994151,1,0.2422675389146438,1
17731,5,11798.88,18.2447,0.1266,2.3132,17.899300000000004,11.926099999999996,86.7331,5.6916,136.2378,0.174,0.227,0.079,0.017724175255532493,1,0.07516959099814358,1,0.26710124677099434,1
17732,5,11799.21,17.7723,0.125,2.3397,18.586099999999995,12.303200000000004,86.3948,5.7869,132.4363,0.164,0.233,0.075,0.008717738490258364,1,0.07380547277909955,1,0.2702873162313322,1
17733,5,11799.54,18.5184,0.1234,2.3581,19.826199999999996,12.796100000000008,85.9193,5.8714,128.0753,0.158,0.235,0.08,0.0029432921749035224,1,0.0834994212282254,1,0.24927175099063903,1
17734,5,11799.87,18.8465,0.117,2.3697,20.9155,13.150999999999998,85.1818,5.9282,125.306,0.151,0.237,0.083,0.00316666910320329,1,0.08950437618682372,1,0.22485680018484722,1
